Id,TrainNo,SourceCode,DestinationCode,Cars,StartingFrom,EndAt,DepartureTime,ArrivalTime,Type,Quota,DaysOfRun
8600,47161,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,3:22PM,3:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8601,47162,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,4:57PM,5:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8602,47163,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,5:35PM,5:53PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8603,47164,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,6:12PM,6:28PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8604,47218,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,6:27PM,6:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8605,47166,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,7:24PM,7:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8606,47207,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,7:37PM,7:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8607,47167,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,8:10PM,8:28PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8608,47203,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,9:20PM,9:38PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8609,47220,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,9:37PM,9:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8610,47170,Secunderabad,Bharatnagar,NA,Falaknuma,Lingampally,10:02PM,10:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8611,47149,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,5:32AM,5:52AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8612,47150,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,6:12AM,6:32AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8613,47151,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,6:57AM,7:17AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8614,47152,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,7:40AM,8:03AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8615,47153,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,8:02AM,8:22AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8616,47154,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,8:27AM,8:47AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8617,47211,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,9:02AM,9:22AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8618,47155,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,9:42AM,10:02AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8619,47165,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,10:35AM,10:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8620,47156,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,11:07AM,11:29AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8621,47157,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,11:35AM,11:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8622,47198,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,11:42AM,12:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8623,47214,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,12:07PM,12:27PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8624,47158,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,12:37PM,12:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8625,47169,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,1:17PM,1:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8626,47160,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,1:57PM,2:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8627,47216,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,3:02PM,3:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8628,47161,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,3:22PM,3:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8629,47162,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,4:57PM,5:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8630,47163,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,5:35PM,5:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8631,47164,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,6:12PM,6:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8632,47218,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,6:27PM,6:47PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8633,47166,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,7:24PM,7:44PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8634,47207,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,7:37PM,7:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8635,47167,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,8:10PM,8:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8636,47203,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,9:20PM,9:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8637,47220,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,9:37PM,9:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8638,47170,Secunderabad,Borabanda,NA,Falaknuma,Lingampally,10:02PM,10:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8639,47149,Secunderabad,Hitech,NA,Falaknuma,Lingampally,5:32AM,5:56AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8640,47150,Secunderabad,Hitech,NA,Falaknuma,Lingampally,6:12AM,6:36AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8641,47151,Secunderabad,Hitech,NA,Falaknuma,Lingampally,6:57AM,7:21AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8642,47152,Secunderabad,Hitech,NA,Falaknuma,Lingampally,7:40AM,8:08AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8643,47153,Secunderabad,Hitech,NA,Falaknuma,Lingampally,8:02AM,8:26AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8644,47154,Secunderabad,Hitech,NA,Falaknuma,Lingampally,8:27AM,8:51AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8645,47211,Secunderabad,Hitech,NA,Falaknuma,Lingampally,9:02AM,9:26AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8646,47155,Secunderabad,Hitech,NA,Falaknuma,Lingampally,9:42AM,10:04AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8647,47165,Secunderabad,Hitech,NA,Falaknuma,Lingampally,10:35AM,10:59AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8648,47156,Secunderabad,Hitech,NA,Falaknuma,Lingampally,11:07AM,11:33AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8649,47157,Secunderabad,Hitech,NA,Falaknuma,Lingampally,11:35AM,11:57AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8650,47198,Secunderabad,Hitech,NA,Falaknuma,Lingampally,11:42AM,12:04PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8651,47214,Secunderabad,Hitech,NA,Falaknuma,Lingampally,12:07PM,12:29PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8652,47158,Secunderabad,Hitech,NA,Falaknuma,Lingampally,12:37PM,1:01PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8653,47169,Secunderabad,Hitech,NA,Falaknuma,Lingampally,1:17PM,1:41PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8654,47160,Secunderabad,Hitech,NA,Falaknuma,Lingampally,1:57PM,2:21PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8655,47216,Secunderabad,Hitech,NA,Falaknuma,Lingampally,3:02PM,3:26PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8656,47161,Secunderabad,Hitech,NA,Falaknuma,Lingampally,3:22PM,3:46PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8657,47162,Secunderabad,Hitech,NA,Falaknuma,Lingampally,4:57PM,5:21PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8658,47163,Secunderabad,Hitech,NA,Falaknuma,Lingampally,5:35PM,5:59PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8659,47164,Secunderabad,Hitech,NA,Falaknuma,Lingampally,6:12PM,6:34PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8660,47218,Secunderabad,Hitech,NA,Falaknuma,Lingampally,6:27PM,6:51PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8661,47166,Secunderabad,Hitech,NA,Falaknuma,Lingampally,7:24PM,7:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8662,47207,Secunderabad,Hitech,NA,Falaknuma,Lingampally,7:37PM,8:01PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8663,47167,Secunderabad,Hitech,NA,Falaknuma,Lingampally,8:10PM,8:34PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8664,47203,Secunderabad,Hitech,NA,Falaknuma,Lingampally,9:20PM,9:44PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8665,47220,Secunderabad,Hitech,NA,Falaknuma,Lingampally,9:37PM,10:01PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8666,47170,Secunderabad,Hitech,NA,Falaknuma,Lingampally,10:02PM,10:26PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8667,47149,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,5:32AM,6:00AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8668,47150,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,6:12AM,6:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8669,47151,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,6:57AM,7:25AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8670,47152,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,7:40AM,8:12AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8671,47153,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,8:02AM,8:32AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8672,47154,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,8:27AM,8:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8673,47211,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,9:02AM,9:32AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8674,47155,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,9:42AM,10:08AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8675,47165,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,10:35AM,11:03AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8676,47156,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,11:07AM,11:37AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8677,47157,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,11:35AM,12:01PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8678,47198,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,11:42AM,12:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8679,47214,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,12:07PM,12:33PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8680,47158,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,12:37PM,1:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8681,47169,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,1:17PM,1:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8682,47160,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,1:57PM,2:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8683,47216,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,3:02PM,3:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8684,47161,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,3:22PM,3:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8685,47162,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,4:57PM,5:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8686,47163,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,5:35PM,6:03PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8687,47164,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,6:12PM,6:38PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8688,47218,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,6:27PM,6:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8689,47166,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,7:24PM,7:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8690,47207,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,7:37PM,8:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8691,47167,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,8:10PM,8:38PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8692,47203,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,9:20PM,9:48PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8693,47220,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,9:37PM,10:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8694,47170,Secunderabad,Hafeezpet,NA,Falaknuma,Lingampally,10:02PM,10:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8695,47149,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,5:32AM,6:05AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8696,47150,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,6:12AM,6:45AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8697,47151,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,6:57AM,7:30AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8698,47152,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,7:40AM,8:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8699,47153,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,8:02AM,8:37AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8700,47154,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,8:27AM,9:00AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8701,47211,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,9:02AM,9:37AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8702,47155,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,9:42AM,10:13AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8703,47165,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,10:35AM,11:08AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8704,47156,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,11:07AM,11:42AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8705,47157,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,11:35AM,12:06PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8706,47198,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,11:42AM,12:13PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8707,47214,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,12:07PM,12:38PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8708,47158,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,12:37PM,1:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8709,47169,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,1:17PM,1:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8710,47160,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,1:57PM,2:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8711,47216,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,3:02PM,3:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8712,47161,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,3:22PM,3:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8713,47162,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,4:57PM,5:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8714,47163,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,5:35PM,6:08PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8715,47164,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,6:12PM,6:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8716,47218,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,6:27PM,7:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8717,47166,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,7:24PM,7:57PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8718,47207,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,7:37PM,8:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8719,47167,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,8:10PM,8:43PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8720,47203,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,9:20PM,9:53PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8721,47220,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,9:37PM,10:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8722,47170,Secunderabad,Chandanagar,NA,Falaknuma,Lingampally,10:02PM,10:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8723,47149,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,5:32AM,6:10AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8724,47150,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,6:12AM,6:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8725,47151,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,6:57AM,7:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8726,47152,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,7:40AM,8:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8727,47153,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,8:02AM,8:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8728,47154,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,8:27AM,9:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8729,47211,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,9:02AM,9:50AM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8730,47155,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,9:42AM,10:25AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8731,47165,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,10:35AM,11:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8732,47156,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,11:07AM,11:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8733,47157,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,11:35AM,12:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8734,47198,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,11:42AM,12:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8735,47214,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,12:07PM,12:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8736,47158,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,12:37PM,1:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8737,47169,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,1:17PM,2:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8738,47160,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,1:57PM,2:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8739,47216,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,3:02PM,3:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8740,47161,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,3:22PM,4:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8741,47162,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,4:57PM,5:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
8742,47163,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,5:35PM,6:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8743,47164,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,6:12PM,7:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8744,47218,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,6:27PM,7:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8745,47166,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,7:24PM,8:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8746,47207,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,7:37PM,8:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8747,47167,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,8:10PM,8:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8748,47203,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,9:20PM,10:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8749,47220,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,9:37PM,10:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8750,47170,Secunderabad,Lingampally,NA,Falaknuma,Lingampally,10:02PM,10:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8751,47149,James,SanjeevaiahPark,NA,Falaknuma,Lingampally,5:38AM,5:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
8752,47150,James,SanjeevaiahPark,NA,Falaknuma,Lingampally,6:18AM,6:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
