Source,Destination,Duration,Route,Stations,Interchanges,Normal Fare,Concessional Fare(Sunday and national holiday)
Gandhi Bhavan,Khairatabad,8 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad:,5,0,15,15
Gandhi Bhavan,KPHB Colony,33 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,16,0,45,45
Gandhi Bhavan,Kukatpally,30 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,15,0,40,40
Gandhi Bhavan,Lakdikapul,6 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul:,4,0,15,15
Gandhi Bhavan,LB Nagar,19 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,10,0,35,35
Gandhi Bhavan,Madhapur,30 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,14,1,40,40
Gandhi Bhavan,Madhura Nagar,18 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar:,9,1,35,35
Gandhi Bhavan,Malakpet,6 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,4,0,15,15
Gandhi Bhavan,Mettuguda,32 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,15,1,45,45
Gandhi Bhavan,MG Bus station,4 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station:,3,0,10,10
Gandhi Bhavan,Miyapur,39 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,18,0,50,50
Gandhi Bhavan,Moosapet,26 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,13,0,40,40
Gandhi Bhavan,Musarambagh,10 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,6,0,25,25
Gandhi Bhavan,Nagole,45 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,21,1,55,55
Gandhi Bhavan,Nampally,2 Min,@Red: Gandhi Bhavan: Nampally:,2,0,10,10
Gandhi Bhavan,New Market,8 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,5,0,15,15
Gandhi Bhavan,NGRI,39 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,18,1,50,50
Gandhi Bhavan,Osmania Medical College,2 Min,@Red: Gandhi Bhavan: Osmania Medical College:,2,0,10,10
Gandhi Bhavan,Parade Grounds,26 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,13,1,40,40
Gandhi Bhavan,Paradise,24 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,12,1,40,40
Gandhi Bhavan,Pedamma Temple,28 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,13,1,40,40
Gandhi Bhavan,Prakash Nagar,20 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar:,10,1,40,40
Gandhi Bhavan,Punjagutta,13 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta:,7,0,30,30
Gandhi Bhavan,Rasool Pura,22 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura:,11,1,40,40
Gandhi Bhavan,S R Nagar,18 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar:,9,0,35,35
Gandhi Bhavan,Secunderabad,29 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,14,1,45,45
Gandhi Bhavan,Tarnaka,34 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,16,1,50,50
Gandhi Bhavan,Uppal,43 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,20,1,55,55
Gandhi Bhavan,Uppal Stadium,41 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,19,1,50,50
Gandhi Bhavan,Victoria Memorial,17 Min,@Red: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,9,0,35,35
Gandhi Bhavan,Yusuf Guda,21 Min,@Red: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda:,10,1,35,35
Habsiguda,Ameerpet,21 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet:,10,1,40,40
Habsiguda,Assembly,33 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,15,1,50,50
Habsiguda,Balanagar,33 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,16,1,45,45
Habsiguda,Begumpet,19 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:,9,0,40,40
Habsiguda,Bharat Nagar,29 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,14,1,45,45
Habsiguda,Chaitanyapuri,52 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,24,1,60,60
Habsiguda,Dilsukhnagar,50 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,23,1,55,55
Habsiguda,Durgam Chervu,38 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,17,0,50,50
Habsiguda,Erragadda,27 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,13,1,45,45
Habsiguda,ESI Hospital,25 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital:,12,1,45,45
Habsiguda,Gandhi Bhavan,37 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,17,1,50,50
Habsiguda,Hitech City,40 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,18,0,50,50
Habsiguda,Irrum Manzil,26 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,12,1,45,45
Habsiguda,JNTU College,41 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,19,1,55,55
Habsiguda,Jubilee Hills Check Post,31 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,14,0,45,45
Habsiguda,Jubilee Hills Road No 5,28 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,13,0,45,45
Habsiguda,Khairatabad,29 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,13,1,45,45
Habsiguda,KPHB Colony,38 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,18,1,50,50
Habsiguda,Kukatpally,35 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,17,1,50,50
Habsiguda,Lakdikapul,31 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,14,1,45,45
Habsiguda,LB Nagar,56 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,26,1,60,60
Habsiguda,Madhapur,35 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,16,0,50,50
Habsiguda,Madhura Nagar,23 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar:,11,0,40,40
Habsiguda,Malakpet,43 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,20,1,55,55
Habsiguda,Mettuguda,5 Min,@Blue: Habsiguda: Tarnaka: Mettuguda:,3,0,15,15
Habsiguda,MG Bus station,41 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,19,1,50,50
Habsiguda,Miyapur,44 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,20,1,55,55
Habsiguda,Moosapet,31 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,15,1,45,45
Habsiguda,Musarambagh,47 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,22,1,55,55
Habsiguda,Nagole,8 Min,@Blue: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,5,0,25,25
Habsiguda,Nampally,35 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,16,1,50,50
Habsiguda,New Market,45 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,21,1,55,55
Habsiguda,NGRI,2 Min,@Blue: Habsiguda: NGRI:,2,0,10,10
Habsiguda,Osmania Medical College,39 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,18,1,50,50
Habsiguda,Parade Grounds,11 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds:,5,0,30,30
Habsiguda,Paradise,13 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise:,6,0,30,30
Habsiguda,Pedamma Temple,33 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,15,0,45,45
Habsiguda,Prakash Nagar,17 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar:,8,0,35,35
Habsiguda,Punjagutta,24 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta:,11,1,45,45
Habsiguda,Rasool Pura,15 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura:,7,0,35,35
Habsiguda,S R Nagar,23 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar:,11,1,40,40
Habsiguda,Secunderabad,8 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad:,4,0,25,25
Habsiguda,Tarnaka,3 Min,@Blue: Habsiguda: Tarnaka:,2,0,10,10
Habsiguda,Uppal,6 Min,@Blue: Habsiguda: NGRI: Uppal Stadium: Uppal:,4,0,15,15
Habsiguda,Uppal Stadium,4 Min,@Blue: Habsiguda: NGRI: Uppal Stadium:,3,0,15,15
Habsiguda,Victoria Memorial,54 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,25,1,60,60
Habsiguda,Yusuf Guda,26 Min,@Blue: Habsiguda: Tarnaka: Mettuguda: Secunderabad: Parade Grounds: Paradise: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda:,12,0,45,45
Hitech City,Ameerpet,19 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet:,9,0,35,35
Hitech City,Assembly,31 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,14,1,45,45
Hitech City,Balanagar,31 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,15,1,45,45
Hitech City,Begumpet,21 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet:,10,0,40,40
Hitech City,Bharat Nagar,27 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,13,1,40,40
Hitech City,Chaitanyapuri,50 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,23,1,55,55
Hitech City,Dilsukhnagar,48 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,22,1,55,55
Hitech City,Durgam Chervu,2 Min,@Blue: Hitech City: Durgam Chervu:,2,0,10,10
Hitech City,Erragadda,25 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,12,1,40,40
Hitech City,ESI Hospital,23 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital:,11,1,40,40
Hitech City,Gandhi Bhavan,35 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,16,1,45,45
Hitech City,Habsiguda,40 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,18,0,50,50
Hitech City,Irrum Manzil,24 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,11,1,40,40
Hitech City,JNTU College,39 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,18,1,50,50
Hitech City,Jubilee Hills Check Post,9 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post:,5,0,25,25
Hitech City,Jubilee Hills Road No 5,12 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5:,6,0,25,25
Hitech City,Khairatabad,27 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,12,1,40,40
Hitech City,KPHB Colony,36 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,17,1,45,45
Hitech City,Kukatpally,33 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,16,1,45,45
Hitech City,Lakdikapul,29 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,13,1,40,40
Hitech City,LB Nagar,54 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,25,1,55,55
Hitech City,Madhapur,5 Min,@Blue: Hitech City: Durgam Chervu: Madhapur:,3,0,15,15
Hitech City,Madhura Nagar,17 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:,8,0,35,35
Hitech City,Malakpet,41 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,19,1,50,50
Hitech City,Mettuguda,35 Min,@Blue: Hitech City: Durgam Chervu: Madhapur: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,16,0,50,50
